step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
276,710464,4416,0.01832777655492412,0.875,0.875,,,,,,,,,
277,713040,4432,0.015527576597975329,1.0,1.0,,,,,,,,,
278,715616,4448,0.016793592159745567,0.9375,0.9375,,,,,,,,,
279,718320,4464,0.017300696256290334,1.0,1.0,,,,,,,,,
280,720896,4480,0.01719554076725743,1.0,1.0,,,,,,,,,
281,723472,4496,0.01711482837299021,1.0,1.0,0.01920353557540901,0.9375,0.9375,,,,,,
282,726048,4512,0.015576640811104037,1.0,1.0,,,,,,,,,
283,728496,4528,0.017348471932840445,1.0,1.0,,,,,,,,,
284,731072,4544,0.017380406818778747,1.0,1.0,,,,,,,,,
285,733648,4560,0.020620302367809065,0.875,0.875,,,,,,,,,
286,736224,4576,0.01744989782988947,0.875,0.875,,,,,,,,,
287,738672,4592,0.018837752120570258,0.9375,0.9375,,,,,,,,,
288,741248,4608,0.020299359283486782,0.9375,0.9375,,,,,,,,,
289,743824,4624,0.019184771151377615,0.875,0.875,0.01690766330699877,1.0,1.0,,,,,,
290,746528,4640,0.018778364537020024,1.0,1.0,,,,,,,,,
291,749232,4656,0.014605702560044412,1.0,1.0,,,,,,,,,
292,751808,4672,0.018092566995943776,1.0,1.0,,,,,,,,,
293,754384,4688,0.016218632921804674,0.9375,0.9375,,,,,,,,,
294,756960,4704,0.01933277023041589,0.875,0.875,,,,,,,,,
295,759536,4720,0.016848403244839594,0.9375,0.9375,,,,,,,,,
296,761984,4736,0.01897170692391969,0.9375,0.9375,,,,,,,,,
297,764688,4752,0.020370308110826744,1.0,1.0,0.017405391790995272,1.0,1.0,,,,,,
298,767136,4768,0.015270904841502708,1.0,1.0,,,,,,,,,
299,769712,4784,0.01640264574492552,1.0,1.0,,,,,,,,,
300,772160,4800,0.020156604822299057,0.9375,0.9375,,,,,,,,,
301,774736,4816,0.019148871362968053,0.875,0.875,,,,,,,,,
302,777312,4832,0.019027210255864638,1.0,1.0,,,,,,,,,
303,779888,4848,0.018276942530653588,1.0,1.0,,,,,,,,,
304,782592,4864,0.017194640035929337,0.9375,0.9375,,,,,,,,,
305,785168,4880,0.02125816067197321,0.9375,0.9375,0.016259697937293118,1.0,1.0,,,,,,
306,787744,4896,0.015120165538127913,1.0,1.0,,,,,,,,,
307,790448,4912,0.017094951532743534,1.0,1.0,,,,,,,,,
308,793024,4928,0.020543851352526694,0.875,0.875,,,,,,,,,
309,795600,4944,0.019541801820946298,1.0,1.0,,,,,,,,,
310,798176,4960,0.01916727954820567,0.875,0.875,,,,,,,,,
311,800752,4976,0.01658418330064917,1.0,1.0,,,,,,,,,
312,803328,4992,0.018597065361749848,0.875,0.875,,,,,,,,,
313,805776,5008,0.01756426492550686,0.9375,0.9375,0.01781293360500884,0.875,0.875,,,,,,
314,808352,5024,0.01766114236731292,1.0,1.0,,,,,,,,,
315,810928,5040,0.019002748146390226,0.875,0.875,,,,,,,,,
316,813504,5056,0.020794310496851993,1.0,1.0,,,,,,,,,
317,815952,5072,0.017567761707527343,1.0,1.0,,,,,,,,,
318,818528,5088,0.019328507793780016,0.875,0.875,,,,,,,,,
319,821104,5104,0.014888574686848654,1.0,1.0,,,,,,,,,
320,823680,5120,0.018053560354774782,1.0,1.0,,,,,,,,,
321,826256,5136,0.019159286087658364,1.0,1.0,0.017209593734553188,0.9375,0.9375,,,,,,
322,828832,5152,0.015525587132719482,1.0,1.0,,,,,,,,,
323,831408,5168,0.014379371775711015,0.9375,0.9375,,,,,,,,,
324,833984,5184,0.01771619626748594,1.0,1.0,,,,,,,,,
325,836560,5200,0.017122816075351467,1.0,1.0,,,,,,,,,
326,839136,5216,0.016581237876676768,1.0,1.0,,,,,,,,,
327,841712,5232,0.018115915314823844,0.9375,0.9375,,,,,,,,,
328,844288,5248,0.020270251873670535,1.0,1.0,,,,,,,,,
329,846864,5264,0.018610359641144627,1.0,1.0,0.0148593480929699,1.0,1.0,,,,,,
330,849440,5280,0.01780920969140696,1.0,1.0,,,,,,,,,
331,852016,5296,0.01871044166843814,1.0,1.0,,,,,,,,,
332,854720,5312,0.01654026142039727,0.9375,0.9375,,,,,,,,,
333,857296,5328,0.019117117972634715,0.9375,0.9375,,,,,,,,,
334,860128,5344,0.015935121489779904,1.0,1.0,,,,,,,,,
335,862704,5360,0.019578603475366798,0.9375,0.9375,,,,,,,,,
336,865280,5376,0.01960534135863625,1.0,1.0,,,,,,,,,
337,867856,5392,0.018258991593152918,0.9375,0.9375,0.01902203091861314,0.9375,0.9375,,,,,,
338,870432,5408,0.01756313493777533,0.9375,0.9375,,,,,,,,,
339,873008,5424,0.018705811203698554,1.0,1.0,,,,,,,,,
340,875584,5440,0.01665867954167066,1.0,1.0,,,,,,,,,
341,878288,5456,0.01907763435122009,0.875,0.875,,,,,,,,,
342,880864,5472,0.017864415521289097,1.0,1.0,,,,,,,,,
343,883440,5488,0.01600129706662917,0.875,0.875,,,,,,,,,
344,886016,5504,0.019019198217133285,1.0,1.0,,,,,,,,,
345,888592,5520,0.017470338638635903,0.9375,0.9375,0.016341575161367777,1.0,1.0,,,,,,
346,891168,5536,0.018632792899451082,0.875,0.875,,,,,,,,,
347,893744,5552,0.015395068835848232,1.0,1.0,,,,,,,,,
348,896320,5568,0.0171083149662198,0.875,0.875,,,,,,,,,
349,898768,5584,0.018215221241271676,1.0,1.0,,,,,,,,,
350,901344,5600,0.016309661091214223,1.0,1.0,,,,,,,,,
351,903920,5616,0.017122996355566883,0.875,0.875,,,,,,,,,
352,906496,5632,0.01873325130539505,1.0,1.0,,,,,,,,,
353,908944,5648,0.01730261555700697,1.0,1.0,0.01861646125314211,1.0,1.0,,,,,,
354,911520,5664,0.019584153461021065,1.0,1.0,,,,,,,,,
355,914096,5680,0.01486447974135299,1.0,1.0,,,,,,,,,
356,916672,5696,0.021514963021671902,0.875,0.875,,,,,,,,,
357,919248,5712,0.020298444085552002,0.875,0.875,,,,,,,,,
358,921824,5728,0.015118198956708897,1.0,1.0,,,,,,,,,
359,924400,5744,0.016188321817758762,0.9375,0.9375,,,,,,,,,
360,926976,5760,0.020090960962345177,1.0,1.0,,,,,,,,,
361,929552,5776,0.021687785373302095,0.9375,0.9375,0.02026365845624773,0.9375,0.9375,,,,,,
362,932128,5792,0.017955161589288293,1.0,1.0,,,,,,,,,
363,934704,5808,0.015065030786618135,1.0,1.0,,,,,,,,,
364,937280,5824,0.016135720344795677,0.9375,0.9375,,,,,,,,,
365,939984,5840,0.013789181566617393,1.0,1.0,,,,,,,,,
366,942688,5856,0.01802106761266619,1.0,1.0,,,,,,,,,
367,945264,5872,0.020468477352870953,0.875,0.875,,,,,,,,,
368,947840,5888,0.016195414911714064,1.0,1.0,,,,,,,,,
